-3.7	0.6	-7.7
-0.2	-1.6	-1.3
1.2	2.3	0.1
8.4	-0.2	-1.0
3.6	3.6	2.1
-7.3	-0.6	-985.7
2.4	-5.2	-4.5
3.6	-0.3	-1.5
-4.2	5.3	-5.7
2.8	-4.2	3.9
2.0	1.1	2.1
-5.5	-1.3	-1.9
-3.5	-2.0	2.5
4.9	2.6	1.0
2.3	-4.3	2.9
-0.5	0.4	3.8
-18.7	3.4	-1.4
3.9	-5.6	1.0
0.8	2.7	3.3
1.4	-2.0	3.8
-2.7	0.2	-3.6
2.5	-0.3	-1.0
0.1	3.5	-1.5
-0.4	-0.3	5.8
3.2	-0.1	-3.5
2.5	2.3	-0.9
-4.5	-2.0	0.5
-2.0	0.1	1.8
0.6	1.9	-2.1
0.0	-1.2	-1.1
-7.3	-3.3	-4.1
-1.6	0.0	3.8
-2.3	2.1	-0.6
2.2	3.2	-3.1
3.2	-1.0	1.0
4.5	2.4	-5.0
0.4	-0.5	-0.6
1.4	1.9	-926.9
2.2	-2.3	4.0
2.3	-0.8	-1.3
-2.3	0.5	1.3
-2.0	-2.6	-3.1
3.0	0.7	0.1
0.6	-1017.4	-3.8
-12.9	-1.5	-0.7
1.7	2.4	-0.5
0.0	1.1	-1.2
0.8	1.5	-2.8
-13.1	-1.1	1.7
0.3	-0.3	-0.5
-6.8	-5.2	-1.8
-1.0	-0.2	-0.9
-2.6	0.4	-1013.8
1.3	4.1	-5.0
-12.4	-1.4	2.1
1.0	-0.3	0.9
-0.8	-1.0	-0.3
-0.3	-2.9	0.0
4.8	-76.7	-60.8
-2.3	-0.3	-0.7
1.9	-0.9	1.3
3.0	-1.9	0.6
1.6	-4.8	-2.6
3.3	-2.2	1.0
-2.2	2.9	-2.9
1.3	-0.3	1.2
1.3	-3.9	1.5
-4.4	-0.5	-1.9
-4.0	-924.8	-1.6
-8.4	-0.9	1.1
-0.8	-2.2	0.8
-0.7	-1.0	-0.3
-0.8	-2.6	1.2
3.2	-1.8	0.9
-1.9	-1.2	-0.3
-0.9	-6.1	-1.3
2.8	0.3	-0.4
0.5	-1.7	0.3
0.6	1.8	2.8
2.9	7.3	0.0
-4.8	1.2	-1099.0
-6.8	-2.9	0.0
0.8	-0.5	-4.0
-1.9	0.1	-1.5
0.0	3.4	-1.3
39.8	0.4	73.4
3.1	-0.1	-1018.5
-0.4	-0.5	-1.9
1.4	1.2	2.8
1.8	-974.6	1.5
1.2	-1068.7	3.3
2.8	-1109.9	-0.4
-0.7	0.6	-5.4
-0.3	0.2	-0.8
1.0	-2.0	0.2
0.5	-0.3	-0.4
4.1	-2.5	2.8
-1.5	-1.5	-1.9
3.6	-0.8	-0.2
1.9	0.2	0.3
-0.2	1.1	-0.1
-1.5	-2.1	0.0
1.1	-0.7	-1.4
3.5	1.7	-4.7
-1.8	0.4	0.2
-2.7	-6.1	4.0
-1.1	-3.7	0.0
-0.3	2.0	1.5
-0.2	0.2	0.1
-1.3	-4.2	2.1
-4.2	-3.7	0.8
-1.1	0.0	1.9
-0.2	3.3	2.3
7.6	-1.7	-1.1
-0.9	0.5	0.0
5.7	-1.1	2.6
1.7	-5.4	3.0
0.7	0.1	-0.1
-9.5	-0.8	-0.4
3.1	0.4	1.7
-1.3	-977.0	0.3
2.0	0.9	-2.0
-2.5	-0.7	0.3
1.0	-0.9	0.1
-2.6	2.8	-2.9
-1.1	-0.3	-1.1
-0.2	0.8	0.0
-1.7	-4.1	4.1
3.4	-3.5	1.4
4.6	2.3	-4.4
-7.2	1.4	0.6
2.2	-1.5	2.2
-0.7	-2.8	1.6
-3.1	-6.1	4.9
3.9	-0.3	-0.3
-0.3	-1054.3	-3.9
2.9	-1044.3	4.6
-0.6	-955.4	2.8
1.7	1.4	-1.7
-0.3	2.3	2.4
-1.8	1.5	-1.3
-1.7	-0.2	0.1
4.0	-3.2	-0.8
3.7	-1.8	0.1
2.2	2.9	-0.4
10.9	1.1	-995.0
4.9	1.8	-2.3
-1.1	-2.8	0.7
1.7	2.3	0.4
-10.3	-2.4	-2.8
-1.7	-2.5	-1.0
-0.5	-1.0	0.3
1.6	0.2	0.9
-2.9	1.7	-1001.7
-3.9	-0.5	0.0
-0.9	0.6	-0.4
-1.9	0.0	-0.1
3.3	-2.5	0.4
-3.2	2.6	0.4
-0.5	-1.3	-1.9
-0.2	-1082.1	2.5
1.2	-2.2	0.6
-2.6	3.4	-2.9
-2.9	3.7	-4.1
0.0	0.9	0.9
1.6	-0.5	-2.7
-0.9	2.1	1.6
-1.2	1.4	0.5
1.1	0.5	2.3
-0.3	0.1	0.6
-2.5	4.2	1.1
4.2	-4.3	3.2
-0.7	-1.8	-981.6
4.4	-0.5	-1.7
-8.8	-0.1	-1.1
0.5	0.3	-0.1
0.0	3.4	-3.7
-0.9	0.0	-1.0
3.1	0.5	-4.7
-1.9	-0.1	0.1
0.5	-2.1	-1.2
1.8	-2.3	-0.2
2.7	0.9	-5.3
3.2	1.7	0.1
3.3	-0.6	-5.8
-3.8	2.1	-4.9
2.2	1.7	-1092.8
2.3	-0.4	-3.2
-2.6	2.2	-4.9
-1.4	-0.5	3.5
-6.9	3.1	-1.6
0.3	-1.1	-1.3
-1.9	0.6	0.2
-0.1	-7.7	1.3
1.0	-0.7	-1.5
1.1	-0.8	-2.6
1.1	1.7	1.6
-3.0	2.8	-918.8
1.8	3.4	-4.7
-0.4	-0.6	-1.1
0.3	3.4	-0.1
0.7	-0.4	4.4
6.3	1.3	0.5
2.1	-2.7	1.5
-1.0	2.0	0.6
2.2	-1.4	1.0
-2.5	3.1	0.2
5.3	-2.9	2.5
1.2	-938.0	0.5
-1.0	-2.5	2.0
0.1	3.1	3.2
-9.7	6.3	-1.9
2.7	-1.2	-1.5
1.2	-1.0	-1.2
1.8	0.9	1.9
0.9	-3.4	-3.3
-1.0	-0.1	0.5
2.4	-7.3	-2.8
-1.6	1.4	-5.6
4.1	-980.7	-0.3
40.7	-0.4	1.6
3.6	-1.0	2.5
-0.4	5.3	-3.0
-0.7	0.6	0.8
0.4	1.7	-0.7
4.1	-1.9	2.8
1.9	-1.2	4.1
-1.9	0.5	2.1
0.5	1.2	-0.9
-3.1	0.2	-1030.1
-3.4	0.9	-3.5
0.6	6.6	-2.7
-5.3	1.3	-1.9
-2.6	-2.0	0.3
5.5	-33.3	-26.5
0.6	0.3	-1018.8
2.6	-0.9	2.3
-1.8	2.2	-0.9
-0.4	-0.9	-3.2
1.9	1.3	-0.1
-1.7	-2.0	0.3
3.0	0.8	1.4
1.8	0.1	0.4
0.7	-2.4	0.9
1.5	1.1	-1.0
1.3	-1.7	1.2
-0.5	1.4	0.4
-0.7	0.5	-1.1
1.4	-4.3	3.6
-0.7	0.2	2.0
-1.3	0.7	-0.4
0.4	-997.6	-0.3
3.1	2.4	0.1
-1.1	-6.4	0.4
4.4	-1.2	0.8
-3.3	1.5	-0.2
1.2	-0.3	-0.6
2.9	0.0	-1.3
2.6	3.2	1.9
5.4	2.8	-0.6
-6.3	0.6	0.0
-1.2	2.8	-2.9
2.9	2.1	-0.2
-2.3	1.5	-3.0
1.5	0.6	1.8
0.0	-1.3	2.2
-24.3	0.7	-1.8
2.0	-1.8	-1.4
1.1	0.4	-933.4
0.3	-3.5	2.4
-4.3	0.6	0.9
5.1	2.7	-5.7
-2.0	-1049.7	0.9
2.2	-980.5	-0.5
2.9	3.0	-2.8
-1.4	0.0	-1.1
0.6	-0.3	2.3
6.7	1.2	-1.2
-2.0	5.2	-5.6
0.0	-1021.6	0.1
-3.7	2.3	2.4
-7.8	4.1	0.7
-0.4	0.7	-1.4
-0.8	-0.8	2.3
-0.2	-4.2	4.7
2.1	-1.7	-3.3
2.6	0.3	-0.7
-2.3	5.0	-1063.7
-2.1	-3.7	3.6
5.7	1.4	0.6
-4.5	2.3	-2.7
-0.1	-0.2	-0.5
-1.3	-1036.7	0.7
-1.6	0.7	1.2
3.3	-0.6	0.9
2.1	0.3	0.8
2.2	-0.4	0.0
-4.4	0.5	-5.6
8.8	-0.9	4.3
0.0	-0.6	0.7
-0.3	2.9	-0.2
-0.5	-5.1	0.4
3.3	0.6	-1053.1
-2.8	-4.5	0.8
-2.6	1.7	1.5
0.6	-2.7	0.9
-22.4	0.3	-0.7
-13.6	1.5	1.7
-1.2	-2.9	0.1
0.5	0.3	-973.1
-3.8	0.5	-1.9
-0.5	-3.3	-0.1
3.9	1.1	0.2
-0.4	-1008.6	-4.2
-10.4	0.9	1.5
-1.5	-3.5	2.8
-7.5	-1.2	0.2
-1.3	0.0	0.2
0.4	0.7	1.6
-6.2	1.4	0.4
0.5	-0.8	-1.0
-7.2	-1.5	-1.3
-0.7	-1.9	4.1
3.7	1.8	3.5
1.4	2.0	-2.9
5.1	-1.3	-0.7
-2.3	2.1	-3.0
-1.7	0.3	-3.3
1.2	-1.9	-0.3
0.0	0.2	-2.4
3.7	-1065.9	-0.8
-0.4	-1008.7	-2.7
1.7	2.5	-1.3
9.2	-1.4	-0.6
-6.3	-0.5	1.0
3.7	-2.0	-1.2
-3.3	0.4	-0.7
-0.3	0.6	1.9
-1.2	-2.7	-1.7
0.5	3.1	-3.6
10.5	-1.5	-1.2
1.0	3.0	-2.3
-1.0	4.2	-2.1
0.3	0.9	0.3
2.2	1.0	-3.0
1.9	-0.2	-2.9
6.5	-0.9	2.3
-1.3	-0.5	-3.1
1.9	-1.0	-0.5
-6.5	-0.5	-0.4
0.1	4.3	-2.0
3.3	0.7	-0.4
5.9	-1.1	55.1
3.0	-1.9	2.5
2.3	-2.1	3.3
-0.5	-7.1	-2.1
-1.1	0.1	2.0
1.7	0.0	-0.8
-1.3	-0.2	-0.2
0.8	-2.6	-0.9
0.7	2.2	-3.0
-2.2	-2.4	1.0
5.0	5.1	-4.6
1.0	-4.3	5.5
0.6	0.9	-1.2
3.8	4.3	1.4
-0.1	-3.0	1.0
2.6	1.5	-984.4
-2.2	-1.6	-1.8
0.9	-2.1	3.0
2.1	-956.9	0.1
-4.0	0.9	2.5
4.6	-1.2	0.0
0.2	-948.8	0.9
2.9	-1051.7	-1.9
-0.1	7.7	-0.1
1.9	2.9	2.6
0.4	1.2	3.0
-5.1	1.1	-1038.0
2.3	0.6	-0.2
0.5	-0.8	-989.6
-1.6	3.0	-4.9
0.7	0.1	-1.6
-3.3	-0.1	-0.7
2.5	-0.3	0.4
4.2	3.0	-1.1
-1.7	0.5	-1.4
-2.0	-2.5	-1.5
-0.3	-1.5	2.0
2.3	3.4	-2.9
-1.6	-1.0	-944.6
-5.8	-0.4	0.4
-15.6	-0.7	-1.3
1.4	0.6	-0.3
2.9	2.4	3.5
-8.1	-3.9	-0.5
-6.4	-3.1	4.3
-3.7	1.6	1.4
-0.6	0.1	-1013.3
-4.6	0.2	0.3
3.0	-1023.5	2.8
1.3	-1005.8	-1.9
3.3	0.6	-0.6
-0.2	2.1	-7.3
-0.3	-35.7	-22.2
3.5	-0.4	-0.7
-2.5	-2.3	-1.4
9.3	-0.3	0.9
2.4	3.7	1.5
0.0	0.0	-0.8
0.5	0.3	-1.0
-2.6	1.2	-0.5
-2.6	0.5	0.0
3.1	2.5	-1060.7
2.4	0.9	0.3
3.3	0.0	-0.5
1.0	3.4	1.2
-11.8	-2.4	-2.6
0.3	0.4	1.2
-8.7	0.5	-0.4
0.9	4.4	-3.6
1.6	-3.1	-2.9
1.0	0.5	-1.6
0.8	3.9	-0.9
9.8	0.4	1.0
1.9	-0.3	-1.6
0.5	-3.7	0.3
-3.2	-1024.3	0.3
2.7	-3.1	-1015.8
-13.0	-0.4	0.9
4.1	1.7	0.8
7.6	-2.7	-4.0
4.0	0.3	-0.9
3.8	-0.4	-0.3
2.0	1.0	3.1
-0.3	-5.7	0.2
3.3	-3.4	2.3
-1.7	0.4	-3.9
3.5	2.8	-2.6
2.6	-0.4	0.3
4.0	0.9	-1046.3
2.2	-2.7	-0.4
5.9	0.2	-2.9
1.5	1.0	-2.5
-0.4	-2.5	0.4
2.4	6.1	-3.6
0.9	0.8	-1.5
3.9	1.9	3.1
0.5	-7.2	-2.0
0.3	-2.7	0.4
3.5	-1.7	-0.5
2.9	-1.9	3.1
0.9	3.0	2.3
1.3	-2.6	2.2
-1.2	1.4	-1.8
2.8	-1.9	3.1
1.4	-5.4	3.1
0.6	-0.6	-0.2
1.9	2.1	0.8
0.4	1.8	-1.3
1.8	-1.7	1.5
1.1	-2.7	-946.1
0.7	2.1	2.7
0.4	-1080.1	-2.1
-4.7	1.3	2.1
3.5	-0.1	-2.8
2.1	0.9	-2.6
0.3	-0.4	-1.5
3.9	2.2	1.6
2.3	2.8	-1.1
-1.3	5.4	-4.6
-1.4	0.1	1.7
-1.7	-1003.4	3.6
-1.8	-0.1	-0.8
-1.0	1.7	2.1
-11.2	-1015.8	2.1
2.8	3.4	-979.7
-3.3	-5.5	3.5
0.0	-1097.0	0.7
-3.9	0.2	-0.6
3.8	1.9	-3.2
-1.3	1.0	-948.8
-0.8	2.4	0.0
0.8	2.5	-1.7
0.0	0.1	-1.0
-0.3	-4.0	-0.9
-1.5	-1.3	-1.5
2.4	-4.0	-0.7
3.1	-4.0	7.0
-0.3	-2.2	-1.2
-2.7	-1.2	-2.6
2.4	-55.9	-1180.1
-1.1	2.1	2.1
1.5	1.0	-2.7
-0.2	-0.6	0.0
1.2	-5.4	2.7
1.8	-1.0	3.6
3.6	-0.4	-0.4
2.6	1.8	0.1
1.4	1.6	-955.3
0.7	2.1	0.5
1.4	-0.4	-1009.3
0.3	-2.0	2.2
2.4	1.3	-0.7
0.8	1.6	-1040.9
6.9	-65.4	-56.0
2.7	2.1	1.1
-0.9	0.6	-3.3
0.9	-1.3	-2.9
1.8	-1038.2	1.1
1.8	-4.3	4.7
-1.5	5.4	-2.0
-1.5	2.2	0.2
0.1	-1.8	-0.5
1.4	-1039.3	1.8
3.0	3.4	-982.8
1.4	-1045.9	-0.6
-3.6	-0.2	-0.4
-0.8	-0.1	0.7
-0.2	1.2	3.3
-1.0	0.2	-0.7
1.1	-0.6	-2.1
2.4	1.5	-6.2
0.0	-5.6	2.7
-1.0	3.4	3.7
3.3	-2.3	3.6
0.5	-4.2	2.3
1.7	-4.4	-1.1
-0.4	3.6	0.5
-0.5	7.3	0.5
3.5	-945.6	0.6
-1.2	-2.4	7.2
-1.2	-1.5	-1.4
-1.6	4.4	-1049.8
-0.5	1.4	2.7
-0.6	0.0	0.0
0.8	-0.3	-0.6
0.3	-0.6	-2.2
1.4	0.1	0.1
2.1	3.5	-2.0
0.3	1.4	-1.9
7.8	-0.5	-0.3
1.7	-2.6	2.6
-1.8	1.7	-2.0
3.2	0.9	1.5
-1.1	-2.6	-993.2
0.6	0.3	-0.8
3.7	2.6	-0.3
-0.7	0.0	0.2
-24.7	-2.0	1.4
3.3	-0.3	0.5
1.4	1.6	-1.3
-2.4	6.6	-4.8
-1.2	-1028.6	-0.8
-7.6	3.1	-0.1
-0.2	8.5	-5.3
4.6	2.8	-2.2
2.6	-3.2	-1.8
-5.9	1.1	1.2
-0.2	-1.9	0.3
5.2	1.1	-2.4
-2.7	-0.6	0.5
2.1	0.1	1.8
-0.3	5.2	-3.3
2.9	1.6	2.4
2.0	7.5	-3.9
0.9	-964.2	-2.1
1.9	-6.3	1.1
2.0	2.0	0.3
0.5	2.3	-1.1
-8.6	5.4	4.7
-3.1	1.4	1.0
-4.7	1.8	1.2
-0.7	0.0	-2.5
-11.1	2.4	1.7
-11.5	0.7	0.2
2.7	0.2	0.3
-0.5	1.2	0.1
4.6	0.6	0.1
2.0	-3.2	-978.2
2.2	1.1	-3.5
-6.9	1.5	-0.2
-4.2	-2.3	0.1
-0.5	1.5	-1046.9
-0.7	-0.1	-0.5
-0.4	-2.6	-1.3
1.8	4.7	-4.9
-3.8	-3.5	5.5
-2.3	1.2	0.8
1.4	-1002.0	3.3
-1.2	-0.3	1.5
-3.4	2.8	-972.0
1.7	-3.2	1.6
1.0	-0.2	-1.3
1.9	-0.7	-937.6
-8.5	-0.1	-0.5
0.5	0.7	0.3
0.6	4.3	-6.1
0.8	-2.0	-6.7
-2.7	-1.7	-1046.0
1.6	-1.0	3.2
0.8	-1075.9	-1.2
4.1	-2.0	0.3
-0.6	-1.0	5.1
-1.4	1.5	-1.3
1.7	-0.1	3.1
-5.7	-3.0	2.7
4.5	-0.2	-1081.8
3.7	-1.9	0.8
2.7	3.2	1.5
0.7	0.8	0.4
-7.0	-3.2	0.6
0.9	-0.5	1.1
1.0	-1.1	0.1
-1.4	2.3	0.2
-1.5	-0.7	0.6
1.4	-0.1	0.7
1.1	5.1	-2.5
0.4	4.9	-2.3
2.1	-1.4	3.1
-0.3	-985.8	0.4
-0.5	-1.5	1.0
-14.8	-0.9	0.2
2.1	2.3	-1.5
3.8	5.1	-7.4
4.3	5.9	-964.3
3.6	1.2	0.8
4.9	1.1	-0.5
4.0	-2.4	2.6
1.1	0.7	0.2
3.3	1.6	-960.5
0.0	-2.1	-4.3
1.2	0.2	-0.4
-2.8	0.1	-958.3
1.4	-1.1	2.1
1.4	0.5	-5.9
-0.3	-5.8	3.2
3.6	-983.4	-2.4
-15.2	0.7	1.5
9.8	-1.7	-0.4
2.4	0.5	-0.3
3.8	1.8	1.0
-3.9	0.4	-0.6
-2.6	1.6	1.4
-0.3	-1059.1	0.1
1.5	-25.9	-33.0
-1.4	-2.8	-909.9
1.2	-0.1	-982.2
-1.9	-0.4	3.9
-0.4	0.5	-2.2
-2.2	-1.0	-0.3
2.0	0.3	-0.5
4.8	-0.8	1.8
-3.6	-1.9	2.4
-8.5	0.5	-0.8
-8.9	-5.0	8.4
-2.7	-0.1	-2.0
1.3	4.3	-8.1
1.9	0.0	-3.5
2.8	-1.4	0.1
0.1	5.5	-4.7
1.4	-3.8	-5.8
2.6	-0.8	-0.3
2.7	-2.7	5.3
2.0	-0.2	-0.3
2.3	2.3	2.0
0.3	-1.0	2.1
-16.4	1.4	-3.7
-3.0	0.4	-0.8
3.6	-1.6	2.4
-0.7	-1.6	-0.2
0.2	0.9	2.2
1.2	-1.2	1.5
1.2	-0.9	-1.8
3.6	-3.1	2.3
0.9	-0.6	2.9
-1.4	2.1	-1.3
-9.1	-1.1	0.2
6.4	-970.0	-2.3
5.4	-2.6	4.3
3.9	1.1	4.6
3.2	2.9	-5.7
0.1	-2.1	3.3
2.5	-0.8	2.0
-3.0	0.3	1.2
3.1	-1017.2	0.7
-2.8	0.1	0.6
3.6	-1.2	2.3
2.2	-2.4	1.8
-2.5	-1.1	4.8
3.6	0.2	-2.4
2.7	6.0	0.5
1.9	1.4	2.4
-3.4	0.4	3.9
3.0	3.0	0.9
0.1	6.8	1.1
-8.1	-4.4	0.1
8.1	2.0	-1.9
1.2	0.8	0.7
2.8	3.5	-1.9
-0.9	2.7	-2.0
1.5	0.0	1.7
-0.2	0.4	0.5
0.0	0.1	-2.3
4.8	-1020.6	1.1
4.1	0.1	-1.9
2.9	2.9	-2.5
-3.7	-1.2	-1061.2
3.5	0.1	-3.9
0.9	-925.8	2.7
4.2	4.1	1.0
0.7	-1.1	-1.2
-0.5	2.0	3.7
0.5	1.5	2.5
2.9	3.3	1.0
2.0	-1.4	-0.9
2.5	-929.0	-2.7
1.0	0.8	-1052.3
1.7	1.7	-3.3
0.0	1.3	-1.2
-1.0	-1.5	-1.8
3.1	-0.1	4.3
4.9	2.4	2.2
22.6	2.2	-1.6
-2.8	-2.2	-3.7
5.3	-1.0	0.8
0.5	3.2	-1.1
0.3	0.5	0.7
-9.8	-1.5	-0.7
1.3	-4.1	3.7
-2.0	0.6	0.6
0.6	-3.5	2.8
-1.8	6.5	-3.9
140.7	0.1	-1.0
1.6	-2.1	2.5
-1.1	0.2	1.7
1.3	-3.2	0.9
-1.7	-4.1	4.6
-9.3	4.5	-1.4
1.8	1.1	0.0
-3.9	0.0	-1.4
-8.2	-0.6	0.8
-0.2	-3.9	0.0
10.8	1.9	2.7
2.8	-2.1	-2.0
0.5	6.1	-0.6
-0.1	-1.1	-1.4
1.7	-1032.4	0.1
-0.6	0.0	-1011.2
0.1	0.1	1.5
-19.0	-1028.5	-1006.6
-2.3	-2.1	2.2
1.1	3.9	-2.2
-5.3	1.2	2.2
2.5	-0.9	5.4
1.7	-0.5	5.2
1.4	-5.7	2.3
0.4	1.3	0.3
-4.0	-0.2	-0.4
-15.2	-3.6	-0.3
-1.3	-918.8	-0.4
4.3	-1.5	0.3
1.0	-0.1	-1.6
1.0	2.1	0.1
2.0	0.7	2.0
2.5	-3.8	-3.0
-6.3	4.4	-2.8
-14.1	2.2	-1016.0
1.7	1.1	-0.5
2.5	-1.5	0.9
-0.6	-0.1	2.1
-0.3	1.0	-0.1
-9.3	0.2	-1.1
0.4	-2.6	0.2
1.8	-0.5	1.0
0.9	1.7	1.8
1.2	0.6	0.0
0.8	0.6	6.6
0.9	-4.1	-0.6
-5.1	-1.1	3.1
4.4	1.2	-4.0
-11.5	4.6	-3.9
-2.1	4.7	0.8
-1.0	1.1	-1.4
7.3	-1.4	2.5
1.3	-0.2	0.8
1.1	1.7	-1.9
2.7	6.4	-2.3
-2.1	-2.1	2.3
-1.6	-1.2	1.5
-1.1	0.5	1.2
1.6	1.6	1.2
9.0	-4.1	-1.7
0.6	0.8	-971.6
-9.5	0.7	-0.4
1.6	-1.1	-0.4
4.1	-1.1	1.7
-3.3	3.0	-4.3
5.3	-0.2	3.4
3.8	-2.1	0.8
1.9	-1.2	7.0
5.3	3.9	-2.1
0.9	-1.1	2.8
-1.1	-0.2	-1073.6
-8.9	-2.5	-3.2
-1.8	1.4	2.5
-3.8	-0.6	-0.7
-1.1	-1.3	-1.0
3.2	-0.6	-0.2
1.6	-1.6	-0.3
-0.3	-4.1	2.5
0.6	-0.9	-1.3
2.5	0.7	2.0
0.5	2.8	-1064.7
1.8	0.7	0.6
3.9	1.4	-4.3
0.1	-4.4	0.7
1.7	-1.6	-0.3
1.7	-1.6	-982.4
0.9	1.6	1.8
-0.1	-0.8	1.9
5.0	3.1	-5.3
7.7	-1.9	0.6
2.7	1.0	0.1
0.7	-0.3	-0.3
4.0	1.8	-2.9
-0.5	3.4	-3.5
-4.5	-5.2	-0.2
-3.7	-1.3	1.1
-0.2	-0.8	0.8
0.2	2.3	-1.5
-1.2	-0.4	-0.2
0.2	-1.2	-1.7
-2.0	2.3	-3.2
3.3	-1.7	-1.6
0.7	4.4	-6.1
1.5	2.9	-1.8
-5.9	0.5	0.5
5.4	-1.9	-0.4
1.4	-965.5	1.0
1.7	0.5	1.3
2.5	0.8	2.3
0.8	0.5	-2.9
-1.7	-1.7	-2.6
3.7	-55.4	-47.2
-3.0	2.9	-0.4
1.1	-0.7	-1.2
1.2	-2.5	-0.7
-0.3	2.4	-6.3
13.3	-0.9	3.6
-4.6	-0.1	-921.9
-0.4	-2.5	1.1
-2.9	-0.1	-939.3
5.6	1.3	-0.9
-2.7	0.1	-1.9
2.0	-1010.1	-4.3
-0.4	2.5	-967.2
-1.8	1.9	-3.3
1.4	-0.2	0.2
2.4	-2.4	1.2
-2.4	-0.1	0.3
-0.7	-5.0	-13.1
-0.2	-1.0	1.2
0.3	-1062.8	0.2
2.5	-1006.5	1.6
-2.8	-1184.5	-48.6
0.3	-0.2	-967.1
3.0	-5.9	3.2
-0.6	-0.6	-0.4
2.1	1.6	1.3
4.3	-1.8	2.8
-3.9	-1.4	-2.8
2.4	-2.8	5.5
4.4	-3.3	3.9
-0.4	-1035.6	5.8
-16.4	1.7	2.1
-1.5	0.0	-0.8
3.1	-0.9	2.2
-1.9	-1.0	1.3
-3.2	2.3	-3.0
0.5	-3.6	1.3
5.0	-0.9	-1.0
2.4	-1.1	-5.1
1.4	-1.1	5.2
-0.4	5.9	3.9
0.4	3.7	-0.4
2.7	0.5	-3.7
0.2	-0.8	-3.7
-0.2	3.4	-919.4
2.3	-2.0	2.2
-0.2	-2.2	-0.7
1.3	5.7	-3.3
-1.7	-0.4	1.3
0.6	-0.8	-1.5
1.2	-0.1	-0.1
-1.1	1.0	-1009.4
0.1	-2.0	-2.5
5.7	-0.6	-2.2
3.8	2.9	0.5
1.1	-0.3	-1.3
-0.1	-0.1	-3.7
-2.1	4.6	-1061.1
-2.8	0.4	-2.8
-10.6	2.7	-2.0
-3.8	-4.0	1.4
-3.4	-983.1	1.1
-3.6	-3.6	-3.2
-1.3	0.0	-1021.8
0.0	-1.1	1.4
2.3	-916.1	-1.8
0.2	-3.8	1.4
-2.9	-950.1	-0.7
-3.7	-1.1	-0.3
0.5	0.0	0.1
1.5	0.0	0.0
2.1	1.3	-0.3
-1.6	-1.7	-0.9
-9.5	5.7	-1.8
4.3	-3.1	-0.6
1.3	1.3	1.8
-7.9	0.1	-1.0
-8.7	-2.5	-0.5
1.1	0.4	1.4
-2.9	-938.2	3.8
0.9	4.2	-0.4
-2.1	-1.9	3.7
0.5	-1069.0	0.9
-2.2	-2.2	1.8
-22.8	-2.3	0.3
3.7	-0.1	2.4
-0.7	-0.3	-2.6
-3.7	-0.6	1.2
-2.6	0.3	1.3
-3.7	0.4	1.4
2.9	-0.8	0.7
3.3	2.3	0.7
0.1	-956.7	0.6
1.8	1.0	0.8
-2.9	1.0	-0.5
0.9	-3.7	6.3
4.0	-0.4	1.0
1.3	3.0	-0.3
-2.5	-1.4	1.5
-12.3	4.5	0.4
-1.0	0.6	2.8
-3.2	-0.6	-2.3
1.4	-0.5	1.2
0.0	-3.1	-1.1
-0.1	-0.9	-1.1
2.7	4.5	-2.6
-2.5	-0.3	-0.7
1.2	4.3	-1.2
4.0	3.5	-946.4
3.1	-1016.4	2.1
1.9	-957.2	1.3
0.7	-0.8	1.7
-1.4	0.4	-1.6
-0.1	0.4	1.5
-1.2	2.3	-1.1
1.1	-2.1	-2.7
3.0	-2.5	0.6
1.3	-3.2	0.4
-6.7	0.0	0.7
0.6	-3.5	2.4
-1.3	7.8	-4.2
-1.7	3.6	-3.7
0.8	-7.3	2.9
1.3	0.8	-1.7
-1.2	0.0	-980.3
-0.2	0.1	-0.1
1.2	0.2	-2.2
-4.1	-0.9	1.2
0.6	-1.0	-4.7
8.1	1.3	1.8
10.6	1.6	0.2
1.2	0.4	-2.9
-2.1	1.2	-1.1
-0.4	-0.9	-0.7
-1.2	-2.4	0.4
-0.8	2.5	2.4
1.0	-2.8	-0.8
0.9	-2.0	1.5
1.4	-1.3	4.4
0.7	0.4	-0.2
-1.4	2.8	-4.1
1.2	-1057.8	0.9
0.4	1.1	-6.2
1.3	-5.9	2.6
-1.4	-0.1	1.2
-1.7	0.0	1.1
-9.7	-1.8	0.3
0.4	-0.8	0.1
2.2	0.2	-4.2
-0.4	-1.5	5.7
-1.1	0.6	-0.3
-1.6	-4.1	3.7
1.9	-1.1	1.0
-2.5	1.1	-0.4
1.0	4.8	-3.8
0.3	1.0	1.2
1.6	-1054.6	3.3
-3.1	-990.3	0.6
-2.9	0.5	-1.6
1.7	-2.3	-0.6
-3.6	1.1	-1060.0
-1.8	-0.6	1.0
-1.6	-957.3	1.4
1.4	-2.4	2.6
2.1	-1.0	-953.6
-1.6	0.1	3.2
0.1	-0.9	-1.3
2.7	-5.3	1.9
0.0	-1.6	3.0
2.7	-0.6	-1.6
-9.4	1.4	0.5
-0.7	-0.7	-0.7
1.2	0.9	2.3
8.7	-2.1	2.1
0.3	1.9	2.6
3.0	-0.3	-927.0
-0.7	2.1	-3.8
3.0	-1077.7	4.0
4.5	-6.3	4.0
-0.9	-2.7	0.3
1.5	0.1	-0.5
0.1	-1072.0	-1.9
-1.9	-0.6	0.5
4.0	2.5	0.0
-11.7	-2.4	3.1
8.1	3.7	-6.0
-2.6	2.7	-2.2
-1.4	-1029.0	0.2
-10.9	0.7	1.1
-0.5	2.3	-0.5
